,Cod,Grupo,Produto
5847,3319,66,MARACUJA ESCURO
5848,3320,66,MARACUJA GRANDE
5849,3321,66,MARACUJA PRETO
5850,3322,66,MARACUJA ROXO
5851,3323,66,MARACUJA PINTADO
5852,3324,66,MARACUJA VERMELHO
5853,3325,66,MARACUJA LARANJA
5854,3326,66,MARACUJA ENCARNADO
5855,3327,66,MARACUJA AZEDO
5856,3328,66,MARACUJINA | FRUTO
5857,3329,66,MARACUJA | POLPA
5858,3401,66,MELANCIA
5859,3501,66,MELAO
5860,3502,66,MELAO AMARELO
5861,3503,66,MELAO ESPANHOL
5862,3504,66,MELAO GAUCHO
5863,3505,66,MELAO JAPONES
5864,3506,66,MELAO CAIPIRA
5865,3507,66,MELAO COLONIAL
5866,3508,66,MELAO ORANGE
5867,3509,66,MELAO PINGO DE MEL
5868,3510,66,MELAO VALENCIANO
5869,3601,66,PERA
5870,3602,66,PERA DE AGUA
5871,3603,66,PERA ACIDA
5872,3701,66,PESSEGO
5873,3801,66,FRUTA DE CONDE
5874,3802,66,PINHA | FRUTA DE CONDE
5875,3803,66,ATA
5876,3901,66,UVA
5877,3902,66,UVA NIAGARA
5878,3903,66,UVA MOSCATEL
5879,3904,66,UVA PRETA
5880,3905,66,UVA ROSA
5881,3906,66,UVA NACIONAL
5882,3907,66,UVA VERDE
5883,3908,66,UVA ITALIA
